CUSTOMER_ID-1,Month,Customer Cohort Month,Grand Total
A00000298,9/30/2022,2/29/2020,35000
A00000297,1/31/2020,1/31/2020,4407000
A00000423,5/31/2021,5/31/2021,42000
A00000094,5/31/2018,1/31/2018,95000
A00000259,8/31/2020,9/30/2019,32000
A00000124,3/31/2019,1/31/2018,150000
A00000002,1/31/2021,1/31/2018,30000
A00000096,11/30/2022,1/31/2018,969000
A00000001,8/31/2020,1/31/2018,1000
A00000209,10/31/2022,6/30/2019,260000
A00000153,3/31/2022,7/31/2018,1000
A00000030,1/31/2021,1/31/2018,19000
A00000255,2/28/2023,7/31/2019,456000
A00000153,10/31/2020,7/31/2018,1000
A00000294,5/31/2023,1/31/2020,50000
A00000326,10/31/2020,4/30/2020,23000
A00000001,2/28/2018,1/31/2018,4000
A00001443,2/28/2023,10/31/2021,8000
A00000155,12/31/2018,1/31/2018,3821000
A00000235,12/31/2021,10/31/2018,27000
A00000049,5/31/2021,2/28/2018,1000
A00000268,1/31/2022,10/31/2019,1028000
A00001586,12/31/2022,7/31/2022,12000
A00000042,9/30/2019,3/31/2018,4000
A00001456,2/28/2023,11/30/2021,3447000
A00000001,2/28/2019,1/31/2018,1000
A00000063,2/28/2018,1/31/2018,1589000
A00001488,7/31/2022,2/28/2022,3000
A00000298,3/31/2021,2/29/2020,26000
A00000269,3/31/2020,9/30/2019,5000
A00000107,4/30/2020,1/31/2018,12000
A00000306,9/30/2021,11/30/2020,238000
A00000230,1/31/2019,1/31/2018,6137000
A00000286,12/31/2019,9/30/2019,1000
A00001664,10/31/2022,10/31/2022,3000
A00000056,3/31/2018,3/31/2018,2000
A00000247,4/30/2021,7/31/2019,1000
A00000026,7/31/2019,1/31/2018,4000
A00000094,9/30/2021,1/31/2018,40000
A00000199,9/30/2019,2/28/2019,13957000
A00000220,4/30/2020,2/28/2019,1000
A00000036,9/30/2022,1/31/2018,7000
A00000192,3/31/2020,2/28/2019,177000
A00000040,7/31/2020,1/31/2018,1000
A00000255,10/31/2020,7/31/2019,62000
A00000217,8/31/2021,4/30/2019,235000
A00000002,9/30/2022,1/31/2018,24000
A00000143,4/30/2023,9/30/2018,1000
A00000175,3/31/2020,10/31/2018,1000
A00000142,12/31/2019,2/28/2018,402000
A00000294,10/31/2020,1/31/2020,47000
A00000339,6/30/2020,6/30/2020,26000
A00000049,2/28/2021,2/28/2018,2000
A00000294,5/31/2021,1/31/2020,104000
A00000254,3/31/2020,3/31/2018,4000
A00000420,8/31/2021,4/30/2021,260000
A00000180,10/31/2020,11/30/2018,1195000
A00000206,8/31/2020,6/30/2018,6000
A00000200,3/31/2022,4/30/2019,12000
A00000200,7/31/2019,4/30/2019,21000
A00000204,3/31/2021,1/31/2019,625000
A00000063,2/28/2019,1/31/2018,2682000
A00000320,7/31/2020,6/30/2020,1322000
A00000235,10/31/2020,10/31/2018,5000
A00000111,2/28/2018,1/31/2018,2000
A00000242,12/31/2019,5/31/2019,4799000
A00000268,10/31/2020,10/31/2019,299000
A00000119,7/31/2020,3/31/2018,2000
A00000155,8/31/2022,1/31/2018,10095000
A00000094,8/31/2018,1/31/2018,29000
A00000269,8/31/2020,9/30/2019,4000
A00000039,3/31/2020,1/31/2018,4704000
A00000040,7/31/2019,1/31/2018,3000
A00000248,6/30/2020,7/31/2019,11000
A00000043,7/31/2019,1/31/2018,1413000
A00001540,7/31/2022,5/31/2022,84000
A00000278,6/30/2020,10/31/2019,934000
A00000138,7/31/2020,6/30/2018,2000
A00000194,10/31/2020,3/31/2019,3000
A00000180,11/30/2018,11/30/2018,7000
A00000368,5/31/2022,1/31/2021,35000
A00000160,3/31/2020,8/31/2018,361000
A00000341,10/31/2021,10/31/2020,4653000
A00000030,6/30/2018,1/31/2018,12000
A00000140,12/31/2018,6/30/2018,1777000
A00000003,3/31/2020,1/31/2018,562000
A00000085,4/30/2023,2/28/2018,1000
A00000154,12/31/2018,8/31/2018,667000
A00001413,6/30/2022,7/31/2021,5000
A00000290,10/31/2021,12/31/2019,202000
A00001428,3/31/2022,1/31/2022,51000
A00000175,12/31/2018,10/31/2018,36000
A00000255,12/31/2020,7/31/2019,66000
A00001463,11/30/2021,11/30/2021,12000
A00000367,12/31/2022,10/31/2020,4000
A00001542,4/30/2023,4/30/2022,3000
A00001540,11/30/2022,5/31/2022,130000
A00000153,8/31/2022,7/31/2018,1000
A00000200,2/29/2020,4/30/2019,16000
A00000380,4/30/2021,1/31/2021,19441000
A00000063,1/31/2021,1/31/2018,8684000
A00000416,7/31/2021,4/30/2021,12000
A00001655,12/31/2022,11/30/2022,2000
A00000295,3/31/2020,1/31/2020,1000
A00000038,5/31/2022,1/31/2018,38000
A00000162,8/31/2020,9/30/2018,141000
A00000194,8/31/2021,3/31/2019,3000
A00000205,7/31/2019,4/30/2019,1000
A00000305,12/31/2020,7/31/2020,192000
A00000107,6/30/2020,1/31/2018,16000
A00000063,3/31/2021,1/31/2018,30215000
A00000030,3/31/2019,1/31/2018,12000
A00000259,4/30/2020,9/30/2019,28000
A00000260,2/28/2021,4/30/2019,2000
A00000335,11/30/2020,5/31/2020,511000
A00000382,9/30/2022,1/31/2021,322000
A00001396,2/28/2022,5/31/2021,80000
A00000063,1/31/2018,1/31/2018,1122000
A00000278,4/30/2023,10/31/2019,1742000
A00000308,9/30/2021,2/29/2020,4000
A00000209,2/29/2020,6/30/2019,150000
A00000408,9/30/2022,3/31/2021,37000
A00000160,12/31/2018,8/31/2018,197000
A00000200,7/31/2020,4/30/2019,3000
A00000119,8/31/2021,3/31/2018,3000
A00001464,12/31/2021,12/31/2021,1000
A00000072,2/28/2021,1/31/2018,261000
A00000094,7/31/2022,1/31/2018,76000
A00000289,12/31/2019,12/31/2019,344000
A00000142,9/30/2018,2/28/2018,625000
A00000143,2/28/2019,9/30/2018,22000
A00000005,4/30/2019,1/31/2018,4841000
A00000115,7/31/2020,1/31/2018,2000
A00000138,4/30/2019,6/30/2018,21000
A00000113,11/30/2021,12/31/2020,1000
A00000217,6/30/2021,4/30/2019,238000
A00000289,1/31/2022,12/31/2019,357000
A00000230,7/31/2021,1/31/2018,3667000
A00000083,3/31/2019,3/31/2018,12000
A00001443,5/31/2022,10/31/2021,17000
A00000171,7/31/2022,10/31/2018,2000
A00001584,4/30/2023,7/31/2022,2000
A00000211,8/31/2019,5/31/2019,250000
A00000337,8/31/2020,6/30/2020,46000
A00000269,5/31/2022,9/30/2019,3000
A00000268,4/30/2022,10/31/2019,1240000
A00000154,7/31/2021,8/31/2018,497000
A00000191,4/30/2021,12/31/2018,600000
A00000119,12/31/2019,3/31/2018,4000
A00000290,9/30/2022,12/31/2019,741000
A00000218,9/30/2022,4/30/2019,27000
A00000006,6/30/2019,1/31/2018,241000
A00000191,8/31/2021,12/31/2018,744000
A00000200,6/30/2020,4/30/2019,2000
A00000155,3/31/2020,1/31/2018,4591000
A00000148,3/31/2020,7/31/2018,8841000
A00000201,3/31/2020,5/31/2019,3000
A00000346,2/28/2021,7/31/2020,37000
A00000254,1/31/2022,3/31/2018,8000
A00000231,7/31/2019,5/31/2019,3000
A00001582,11/30/2022,7/31/2022,1000
A00000254,12/31/2019,3/31/2018,3000
A00000115,3/31/2018,1/31/2018,1000
A00000050,1/31/2020,1/31/2018,3000
A00000199,11/30/2019,2/28/2019,15780000
A00000211,12/31/2019,5/31/2019,1828000
A00000220,9/30/2020,2/28/2019,3000
A00001414,11/30/2021,6/30/2021,26000
A00000041,5/31/2021,1/31/2018,1000
A00000153,6/30/2020,7/31/2018,3000
A00000083,10/31/2018,3/31/2018,1000
A00000230,11/30/2018,1/31/2018,5043000
A00000039,3/31/2018,1/31/2018,197000
A00000160,8/31/2018,8/31/2018,202000
A00000385,3/31/2023,1/31/2021,1558000
A00000036,5/31/2022,1/31/2018,8000
A00001439,6/30/2022,10/31/2021,3000
A00000367,10/31/2020,10/31/2020,1000
A00000005,4/30/2022,1/31/2018,7748000
A00000417,2/28/2022,9/30/2021,12000
A00000209,2/28/2022,6/30/2019,1093000
A00000285,6/30/2021,11/30/2019,122000
A00000216,9/30/2019,10/31/2018,2000
A00000323,7/31/2022,12/31/2020,10000
A00000142,8/31/2020,2/28/2018,408000
A00000230,7/31/2020,1/31/2018,1119000
A00000319,6/30/2020,3/31/2020,1000
A00000267,4/30/2020,10/31/2019,36000
A00000146,2/29/2020,7/31/2018,1000
A00001581,12/31/2022,8/31/2022,1000
A00000283,10/31/2020,11/30/2019,2903000
A00000140,5/31/2020,6/30/2018,701000
A00000303,9/30/2020,3/31/2020,290000
A00000153,4/30/2021,7/31/2018,3000
A00000230,4/30/2021,1/31/2018,2252000
A00000302,5/31/2020,2/29/2020,95000
A00001443,8/31/2022,10/31/2021,10000
A00000043,11/30/2021,1/31/2018,529000
A00000155,7/31/2020,1/31/2018,1798000
A00000036,3/31/2020,1/31/2018,7000
A00000204,8/31/2021,1/31/2019,113000
A00000170,9/30/2018,8/31/2018,1000
A00001516,3/31/2022,3/31/2022,3000
A00000094,1/31/2022,1/31/2018,50000
A00001479,4/30/2022,4/30/2022,2000
A00000063,6/30/2019,1/31/2018,3042000
A00001505,4/30/2023,2/28/2022,282000
A00000387,2/28/2021,2/28/2021,347000
A00000156,4/30/2020,10/31/2018,1000
A00001587,5/31/2023,7/31/2022,158000
A00002431,3/31/2023,3/31/2023,19000
A00000160,4/30/2019,8/31/2018,324000
A00001468,11/30/2022,1/31/2022,54000
A00000348,7/31/2020,7/31/2020,4000
A00001457,8/31/2022,11/30/2021,35000
A00001553,4/30/2022,4/30/2022,17000
A00000119,1/31/2020,3/31/2018,1000
A00000149,12/31/2018,7/31/2018,308000
A00001575,12/31/2022,6/30/2022,4000
A00000196,12/31/2019,3/31/2019,240000
A00000039,2/28/2018,1/31/2018,248000
A00000281,4/30/2022,11/30/2019,14272000
A00000043,11/30/2018,1/31/2018,496000
A00000065,5/31/2021,3/31/2018,1000
A00000025,4/30/2020,1/31/2018,3000
A00000107,4/30/2018,1/31/2018,3000
A00000152,3/31/2022,10/31/2018,4000
A00000230,3/31/2020,1/31/2018,3070000
A00001483,11/30/2022,1/31/2022,8000
A00000149,5/31/2021,7/31/2018,75000
A00000298,2/28/2021,2/29/2020,22000
A00000107,10/31/2019,1/31/2018,10000
A00000154,11/30/2021,8/31/2018,123000
A00000375,1/31/2022,12/31/2020,2000
A00000109,11/30/2019,1/31/2018,9000
A00000042,10/31/2018,3/31/2018,1000
A00000367,9/30/2021,10/31/2020,3000
A00000107,6/30/2019,1/31/2018,10000
A00000209,3/31/2023,6/30/2019,554000
A00000226,4/30/2019,10/31/2018,50000
A00000259,2/28/2022,9/30/2019,48000
A00001586,7/31/2022,7/31/2022,1000
A00000024,7/31/2018,7/31/2018,1000
A00000044,1/31/2021,1/31/2018,4000
A00000289,8/31/2022,12/31/2019,449000
A00000357,7/31/2021,9/30/2020,35000
A00000234,11/30/2019,12/31/2018,1000
A00000226,7/31/2019,10/31/2018,48000
A00000003,2/29/2020,1/31/2018,570000
A00000321,11/30/2020,4/30/2020,1025000
A00000281,1/31/2020,11/30/2019,28472000
A00000077,12/31/2020,7/31/2018,1000
A00000065,1/31/2022,3/31/2018,2000
A00000290,5/31/2021,12/31/2019,83000
A00001533,4/30/2022,3/31/2022,1000
A00001419,8/31/2022,7/31/2021,509000
A00001516,6/30/2022,3/31/2022,4000
A00001654,5/31/2023,10/31/2022,1000
A00000197,12/31/2019,2/28/2019,1144000
A00000256,11/30/2020,8/31/2019,2000
A00000278,10/31/2019,10/31/2019,612000
A00000002,7/31/2018,1/31/2018,112000
A00000153,2/28/2019,7/31/2018,1000
A00001546,7/31/2022,4/30/2022,5000
A00001432,4/30/2022,9/30/2021,3000
A00000269,3/31/2022,9/30/2019,2000
A00001449,4/30/2022,11/30/2021,1000
A00000155,1/31/2019,1/31/2018,4658000
A00000220,6/30/2022,2/28/2019,4000
A00000005,4/30/2021,1/31/2018,35627000
A00000040,8/31/2022,1/31/2018,1000
A00000375,3/31/2021,12/31/2020,16000
A00001663,11/30/2022,10/31/2022,2000
A00000026,12/31/2021,1/31/2018,4000
A00000217,12/31/2020,4/30/2019,58000
A00000088,9/30/2018,1/31/2018,53000
A00000420,7/31/2021,4/30/2021,229000
A00000197,5/31/2019,2/28/2019,1429000
A00000091,8/31/2020,11/30/2019,6000
A00001419,9/30/2021,7/31/2021,262000
A00000155,6/30/2020,1/31/2018,1580000
A00000203,5/31/2019,5/31/2019,2000
A00000367,11/30/2020,10/31/2020,1000
A00000230,11/30/2021,1/31/2018,4336000
A00000235,11/30/2022,10/31/2018,17000
A00000230,8/31/2020,1/31/2018,1146000
A00000039,5/31/2021,1/31/2018,1953000
A00000107,7/31/2020,1/31/2018,9000
A00001447,11/30/2022,10/31/2021,2000
A00000281,12/31/2019,11/30/2019,15307000
A00000168,4/30/2020,1/31/2018,1000
A00000085,5/31/2021,2/28/2018,4000
A00000120,4/30/2022,4/30/2018,1000
A00001484,2/28/2022,1/31/2022,15000
A00000032,3/31/2019,1/31/2019,1000
A00000193,1/31/2023,1/31/2019,1000
A00001447,5/31/2022,10/31/2021,8000
A00000303,3/31/2020,3/31/2020,84000
A00000260,4/30/2019,4/30/2019,1000
A00001618,11/30/2022,10/31/2022,14000
A00000025,10/31/2020,1/31/2018,3000
A00000217,3/31/2020,4/30/2019,421000
A00000254,8/31/2018,3/31/2018,1000
A00000283,9/30/2020,11/30/2019,2977000
A00000382,1/31/2021,1/31/2021,15000
A00000077,11/30/2019,7/31/2018,1000
A00000109,10/31/2019,1/31/2018,9000
A00000003,11/30/2020,1/31/2018,387000
A00000277,12/31/2020,10/31/2019,1000
A00000226,5/31/2019,10/31/2018,47000
A00000235,1/31/2020,10/31/2018,1000
A00000226,6/30/2020,10/31/2018,5000
A00000199,5/31/2020,2/28/2019,5369000
A00000026,10/31/2021,1/31/2018,4000
A00000056,6/30/2018,3/31/2018,2000
A00001441,8/31/2022,10/31/2021,2000
A00000173,3/31/2022,9/30/2018,4000
A00000206,12/31/2020,6/30/2018,291000
A00000274,2/28/2021,10/31/2019,597000
A00000031,3/31/2020,1/31/2018,44000
A00000077,2/28/2021,7/31/2018,3000
A00000168,12/31/2020,1/31/2018,1000
A00000038,4/30/2020,1/31/2018,9000
A00000063,8/31/2018,1/31/2018,2205000
A00001671,2/28/2023,11/30/2022,1000
A00000191,5/31/2020,12/31/2018,27000
A00000276,2/28/2019,2/28/2018,1000
A00000333,1/31/2021,4/30/2020,28000
A00000289,4/30/2021,12/31/2019,294000
A00000153,8/31/2021,7/31/2018,1000
A00000050,6/30/2021,1/31/2018,6000
A00000281,10/31/2021,11/30/2019,11562000
A00000085,9/30/2022,2/28/2018,3000
A00000037,5/31/2023,3/31/2018,1000
A00000094,11/30/2021,1/31/2018,7000
A00000259,6/30/2022,9/30/2019,63000
A00001704,2/28/2023,12/31/2022,2000
A00000235,3/31/2022,10/31/2018,35000
A00000083,4/30/2021,3/31/2018,2000
A00000191,12/31/2020,12/31/2018,256000
A00000109,6/30/2020,1/31/2018,7000
A00000043,6/30/2021,1/31/2018,690000
A00000217,7/31/2020,4/30/2019,3000
A00000333,2/28/2021,4/30/2020,61000
A00001396,12/31/2022,5/31/2021,58000
A00000150,5/31/2019,7/31/2018,3869000
A00000026,3/31/2018,1/31/2018,8000
A00000160,2/28/2019,8/31/2018,260000
A00000235,9/30/2020,10/31/2018,4000
A00001396,9/30/2021,5/31/2021,7000
A00000063,11/30/2020,1/31/2018,3786000
A00000235,3/31/2021,10/31/2018,42000
A00001414,2/28/2022,6/30/2021,100000
A00000248,8/31/2019,7/31/2019,27000
A00000248,5/31/2022,7/31/2019,121000
A00000149,6/30/2019,7/31/2018,208000
A00000256,3/31/2021,8/31/2019,4000
A00001696,3/31/2023,12/31/2022,2000
A00000138,2/29/2020,6/30/2018,8000
A00000206,2/29/2020,6/30/2018,2620000
A00000341,3/31/2021,10/31/2020,3059000
A00000109,3/31/2022,1/31/2018,17000
A00000143,12/31/2018,9/30/2018,18000
A00000003,1/31/2019,1/31/2018,1795000
A00000294,11/30/2020,1/31/2020,55000
A00000171,1/31/2021,10/31/2018,3000
A00001677,11/30/2022,11/30/2022,1000
A00000375,8/31/2021,12/31/2020,15000
A00000148,7/31/2018,7/31/2018,103000
A00000002,8/31/2020,1/31/2018,13000
A00000269,11/30/2022,9/30/2019,1000
A00000159,3/31/2021,6/30/2019,1000
A00000269,5/31/2020,9/30/2019,4000
A00000239,5/31/2023,3/31/2019,1000
A00000198,3/31/2020,1/31/2019,1000
A00000255,6/30/2022,7/31/2019,397000
A00000044,9/30/2020,1/31/2018,1000
A00000230,11/30/2019,1/31/2018,5358000
A00000302,12/31/2020,2/29/2020,115000
A00000092,1/31/2020,11/30/2019,1000
A00001562,5/31/2023,9/30/2022,1000
A00000235,8/31/2021,10/31/2018,29000
A00000088,7/31/2018,1/31/2018,78000
A00000063,11/30/2022,1/31/2018,7607000
A00001534,12/31/2022,4/30/2022,1000
A00000128,2/29/2020,7/31/2018,8399000
A00000002,4/30/2019,1/31/2018,177000
A00001457,9/30/2022,11/30/2021,29000
A00000235,6/30/2021,10/31/2018,22000
A00000152,3/31/2021,10/31/2018,3000
A00000244,9/30/2021,4/30/2019,627000
A00000154,4/30/2022,8/31/2018,242000
A00000209,7/31/2021,6/30/2019,397000
A00000350,10/31/2020,7/31/2020,45000
A00000056,9/30/2019,3/31/2018,1000
A00000031,2/28/2018,1/31/2018,68000
A00000091,7/31/2020,11/30/2019,5000
A00000109,5/31/2021,1/31/2018,13000
A00001473,4/30/2023,4/30/2023,1000
A00000130,6/30/2020,5/31/2018,1000
A00001587,3/31/2023,7/31/2022,41000
A00000119,6/30/2018,3/31/2018,2000
A00000156,9/30/2021,10/31/2018,4000
A00000200,4/30/2023,4/30/2019,5000
A00000368,7/31/2022,1/31/2021,10000
A00000344,11/30/2020,7/31/2020,65000
A00000149,12/31/2020,7/31/2018,173000
A00000278,8/31/2021,10/31/2019,5899000
A00000001,8/31/2018,1/31/2018,7000
A00000317,11/30/2021,3/31/2020,45000
A00000281,4/30/2020,11/30/2019,3511000
A00000272,12/31/2019,10/31/2019,1000
A00000183,10/31/2019,12/31/2018,3743000
A00000003,7/31/2018,1/31/2018,1324000
A00000230,5/31/2019,1/31/2018,5373000
A00000072,1/31/2019,1/31/2018,644000
A00001441,12/31/2021,10/31/2021,4000
A00000217,11/30/2021,4/30/2019,610000
A00000115,3/31/2021,1/31/2018,5000
A00000152,11/30/2022,10/31/2018,4000
A00000149,7/31/2019,7/31/2018,195000
A00000128,7/31/2019,7/31/2018,5528000
A00000026,1/31/2022,1/31/2018,4000
A00000194,1/31/2021,3/31/2019,2000
A00000263,12/31/2019,8/31/2019,21000
A00000154,6/30/2021,8/31/2018,783000
A00000281,8/31/2021,11/30/2019,13793000
A00001507,5/31/2023,2/28/2022,2000
A00000143,6/30/2021,9/30/2018,13000
A00000341,9/30/2021,10/31/2020,3854000
A00000085,8/31/2022,2/28/2018,3000
A00000043,10/31/2021,1/31/2018,583000
A00000226,9/30/2022,10/31/2018,74000
A00000306,2/28/2022,11/30/2020,130000
A00000165,4/30/2019,9/30/2018,3000
A00000025,6/30/2021,1/31/2018,2000
A00000085,6/30/2018,2/28/2018,7000
A00000119,7/31/2018,3/31/2018,3000
A00000161,6/30/2022,8/31/2018,1000
A00000149,1/31/2022,7/31/2018,103000
A00000142,3/31/2023,2/28/2018,299000
A00000072,9/30/2019,1/31/2018,588000
A00000056,2/29/2020,3/31/2018,5000
A00000206,6/30/2021,6/30/2018,1051000
A00001419,7/31/2022,7/31/2021,481000
A00000230,6/30/2021,1/31/2018,3594000
A00000206,6/30/2018,6/30/2018,40000
A00000283,1/31/2020,11/30/2019,1007000
A00000092,11/30/2019,11/30/2019,1000
A00000242,11/30/2019,5/31/2019,5695000
A00000127,4/30/2022,4/30/2018,1000
A00000180,1/31/2021,11/30/2018,1206000
A00001548,9/30/2022,4/30/2022,59000
A00000048,1/31/2018,1/31/2018,1000
A00000002,11/30/2022,1/31/2018,1000
A00000119,11/30/2018,3/31/2018,1000
A00000055,1/31/2021,8/31/2019,1000
A00000420,4/30/2022,4/30/2021,249000
A00000255,3/31/2021,7/31/2019,156000
A00000371,2/28/2021,1/31/2021,71000
A00000233,5/31/2019,4/30/2019,5000
A00000276,2/28/2021,2/28/2018,1000
A00001696,1/31/2023,12/31/2022,1000
A00000128,7/31/2018,7/31/2018,1601000
A00000040,2/28/2023,1/31/2018,3000
A00000196,1/31/2020,3/31/2019,381000
A00000204,8/31/2020,1/31/2019,288000
A00000036,10/31/2018,1/31/2018,5000
A00000259,4/30/2022,9/30/2019,43000
A00000283,5/31/2021,11/30/2019,2625000
A00000143,9/30/2018,9/30/2018,8000
A00001586,1/31/2023,7/31/2022,21000
A00000030,10/31/2018,1/31/2018,6000
A00000263,11/30/2020,8/31/2019,203000
A00000200,9/30/2020,4/30/2019,11000
A00000194,7/31/2022,3/31/2019,3000
A00000154,6/30/2022,8/31/2018,378000
A00000306,12/31/2020,11/30/2020,423000
A00000302,2/28/2021,2/29/2020,129000
A00000220,1/31/2021,2/28/2019,4000
A00000194,9/30/2022,3/31/2019,7000
A00000276,6/30/2019,2/28/2018,1000
A00000039,8/31/2018,1/31/2018,914000
A00000031,8/31/2020,1/31/2018,20000
A00000036,4/30/2018,1/31/2018,1000
A00000043,7/31/2018,1/31/2018,430000
A00002418,2/28/2023,2/28/2023,7000
A00000190,11/30/2018,10/31/2018,204000
A00001424,12/31/2021,8/31/2021,2000
A00000309,3/31/2020,2/29/2020,1000
A00000302,2/29/2020,2/29/2020,11000
A00000211,10/31/2019,5/31/2019,1589000
A00000204,2/28/2021,1/31/2019,647000
A00000155,2/28/2021,1/31/2018,3798000
A00000395,3/31/2023,2/28/2021,1000
A00000218,8/31/2020,4/30/2019,8000
A00000166,1/31/2021,10/31/2018,1000
A00001542,2/28/2023,4/30/2022,42000
A00000065,2/28/2022,3/31/2018,1000
A00000043,5/31/2018,1/31/2018,447000
A00001512,6/30/2022,3/31/2022,6000
A00001395,9/30/2022,5/31/2021,10000
A00000065,5/31/2019,3/31/2018,1000
A00000254,9/30/2019,3/31/2018,3000
A00001497,6/30/2022,2/28/2022,1000
A00000026,10/31/2018,1/31/2018,7000
A00000094,8/31/2020,1/31/2018,83000
A00001629,11/30/2022,11/30/2022,1000
A00000294,12/31/2022,1/31/2020,888000
A00001540,9/30/2022,5/31/2022,97000
A00000190,3/31/2020,10/31/2018,11000
A00000192,5/31/2019,2/28/2019,142000
A00000339,9/30/2020,6/30/2020,9000
A00000120,2/29/2020,4/30/2018,1000
A00000385,1/31/2021,1/31/2021,21000
A00000341,11/30/2020,10/31/2020,34444000
A00000200,6/30/2021,4/30/2019,10000
A00000244,2/29/2020,4/30/2019,49000
A00000416,1/31/2022,4/30/2021,240000
A00000107,6/30/2021,1/31/2018,6000
A00000242,1/31/2020,5/31/2019,4932000
A00000215,2/28/2019,2/28/2019,4000
A00000335,1/31/2021,5/31/2020,426000
A00000096,1/31/2023,1/31/2018,1164000
A00000083,1/31/2022,3/31/2018,3000
A00000003,1/31/2018,1/31/2018,3164000
A00001430,1/31/2022,9/30/2021,6000
A00000149,8/31/2021,7/31/2018,68000
A00000140,5/31/2019,6/30/2018,2064000
A00000289,1/31/2020,12/31/2019,427000
A00000006,2/28/2021,1/31/2018,219000
A00000258,3/31/2020,8/31/2019,67000
A00000072,6/30/2021,1/31/2018,324000
A00000339,8/31/2021,6/30/2020,65000
A00000039,8/31/2020,1/31/2018,2186000
A00000278,10/31/2022,10/31/2019,6674000
A00000264,11/30/2022,8/31/2019,5000
A00000149,3/31/2021,7/31/2018,68000
A00000091,4/30/2023,11/30/2019,8000
A00000191,3/31/2020,12/31/2018,438000
A00000323,6/30/2022,12/31/2020,11000
A00000115,10/31/2021,1/31/2018,4000
A00000128,9/30/2022,7/31/2018,8552000
A00000201,5/31/2019,5/31/2019,3000
A00000215,5/31/2022,2/28/2019,55000
A00000183,10/31/2020,12/31/2018,2913000
A00000339,4/30/2021,6/30/2020,31000
A00000044,5/31/2021,1/31/2018,3000
A00000142,2/28/2019,2/28/2018,464000
A00000337,6/30/2020,6/30/2020,16000
A00001396,7/31/2022,5/31/2021,55000
A00000270,1/31/2020,10/31/2019,1000
A00000227,2/29/2020,5/31/2019,9000
A00000211,6/30/2022,5/31/2019,1772000
A00001430,3/31/2022,9/30/2021,24000
A00000218,9/30/2020,4/30/2019,7000
A00000406,11/30/2022,3/31/2021,9000
A00000289,2/28/2021,12/31/2019,273000
A00000269,3/31/2023,9/30/2019,1000
A00000320,6/30/2020,6/30/2020,819000
A00000290,2/28/2022,12/31/2019,289000
A00000083,11/30/2020,3/31/2018,1000
A00000124,6/30/2019,1/31/2018,65000
A00000102,9/30/2022,2/28/2018,1000
A00000155,2/28/2019,1/31/2018,4571000
A00000094,4/30/2019,1/31/2018,57000
A00001587,12/31/2022,7/31/2022,4000
A00000143,1/31/2023,9/30/2018,13000
A00000215,7/31/2021,2/28/2019,71000
A00000220,7/31/2022,2/28/2019,3000
A00000183,3/31/2020,12/31/2018,2934000
A00000107,12/31/2018,1/31/2018,3000
A00000085,7/31/2018,2/28/2018,4000
A00000290,1/31/2022,12/31/2019,235000
A00001441,1/31/2022,10/31/2021,4000
A00000278,9/30/2021,10/31/2019,5347000
A00000148,10/31/2020,7/31/2018,7344000
A00000204,10/31/2021,1/31/2019,44000
A00000078,12/31/2020,2/28/2018,1000
A00000030,12/31/2020,1/31/2018,9000
A00000259,11/30/2021,9/30/2019,63000
A00000261,1/31/2021,8/31/2019,171000
A00000234,10/31/2019,12/31/2018,1000
A00000396,3/31/2021,2/28/2021,1206000
A00000198,12/31/2019,1/31/2019,1000
A00000025,12/31/2020,1/31/2018,1000
A00000063,12/31/2019,1/31/2018,3748000
A00000050,1/31/2019,1/31/2018,2000
A00000094,2/29/2020,1/31/2018,37000
A00000306,3/31/2023,11/30/2020,3005000
A00000170,12/31/2018,8/31/2018,3000
A00001419,12/31/2022,7/31/2021,199000
A00000290,3/31/2021,12/31/2019,152000
A00000142,11/30/2021,2/28/2018,236000
A00001466,5/31/2023,12/31/2021,1000
A00000050,6/30/2018,1/31/2018,7000
A00001448,2/28/2022,11/30/2021,12000
A00000039,7/31/2020,1/31/2018,1717000
A00000242,2/29/2020,5/31/2019,5337000
A00000036,4/30/2023,1/31/2018,9000
A00000001,4/30/2022,1/31/2018,2000
